transaction_id,user_id,merchant_id,transaction_date,amount,currency,status,is_international,is_online,fraud
1932,97,64,2024-01-15 12:07:04,111.43,USD,approved,False,True,0
367,94,7,2024-01-15 12:16:57,39.12,JPY,approved,False,True,0
2934,87,40,2024-01-15 12:25:25,25.9,GBP,approved,True,False,0
4548,169,36,2024-01-15 13:08:17,64.59,USD,approved,False,True,0
90,167,43,2024-01-15 13:19:25,31.13,EUR,approved,False,True,0
1656,47,68,2024-01-15 13:31:15,6.91,USD,approved,False,True,0
1859,105,35,2024-01-15 13:48:23,35.33,USD,approved,False,True,0
3104,88,54,2024-01-15 13:51:50,50.17,EUR,approved,False,True,0
3238,199,26,2024-01-15 14:17:41,106.2,EUR,approved,False,False,0
22,75,38,2024-01-15 14:43:00,43.36,USD,approved,False,True,0
1903,144,66,2024-01-15 14:59:33,69.41,GBP,declined,False,True,0
1868,153,20,2024-01-15 15:30:40,18.49,USD,approved,False,False,0
3823,110,52,2024-01-15 16:10:08,42.6,USD,approved,False,True,0
4149,173,35,2024-01-15 17:01:08,60.63,USD,approved,True,True,0
71,160,73,2024-01-15 17:32:32,27.23,USD,approved,False,False,0
893,105,11,2024-01-15 17:41:26,41.85,GBP,approved,True,True,0
2958,98,40,2024-01-15 17:47:58,20.92,JPY,approved,False,True,0
4198,25,27,2024-01-15 17:51:31,41.63,USD,approved,True,True,1
424,117,20,2024-01-15 18:25:13,19.21,EUR,approved,False,True,0
2999,87,11,2024-01-15 18:26:21,45.22,USD,approved,True,True,0
275,84,50,2024-01-15 18:26:42,60.79,JPY,approved,False,False,0
3245,146,48,2024-01-15 18:39:15,83.68,EUR,declined,False,True,0
1518,10,46,2024-01-15 18:55:02,14.58,EUR,pending,False,False,0
2251,102,28,2024-01-15 19:29:17,14.27,USD,approved,False,True,0
3675,130,77,2024-01-15 19:53:32,17.18,USD,approved,False,True,0
2499,7,47,2024-01-15 19:55:41,81.26,USD,approved,False,False,1
2735,90,1,2024-01-15 20:11:22,87.01,USD,approved,False,True,0
596,161,29,2024-01-15 21:25:02,36.28,USD,approved,True,True,0
1481,31,53,2024-01-15 21:37:37,13.02,USD,approved,False,True,0
3167,150,9,2024-01-15 21:52:36,24.21,USD,approved,False,True,0
4285,25,2,2024-01-15 21:55:27,48.46,USD,pending,False,True,0
82,88,41,2024-01-15 22:00:19,37.58,USD,declined,False,False,0
2893,73,26,2024-01-15 22:25:47,38.27,GBP,approved,False,True,0
1261,54,10,2024-01-15 22:37:30,36.35,EUR,approved,True,True,1
2660,33,50,2024-01-15 22:57:00,47.49,EUR,approved,False,True,0
2213,121,41,2024-01-15 23:09:35,85.71,EUR,approved,False,True,0
3714,45,77,2024-01-15 23:13:08,19.89,USD,approved,False,True,0
1546,119,52,2024-01-15 23:25:53,30.15,USD,approved,False,True,0
4687,190,56,2024-01-15 23:37:16,63.98,EUR,approved,False,True,0
1892,50,27,2024-01-16 00:57:17,53.55,USD,approved,False,True,0
3005,141,76,2024-01-16 00:59:18,34.36,EUR,approved,False,True,0
3455,164,72,2024-01-16 00:59:44,48.43,USD,approved,False,False,0
4441,66,34,2024-01-16 01:23:33,18.08,USD,approved,False,True,0
4056,76,55,2024-01-16 01:28:53,51.89,USD,approved,False,False,0
871,92,63,2024-01-16 01:31:05,81.21,USD,approved,False,True,0
4397,59,19,2024-01-16 01:33:55,53.92,JPY,approved,False,True,0
1121,3,19,2024-01-16 02:26:16,119.53,USD,approved,False,True,0
1830,197,24,2024-01-16 02:55:14,74.49,EUR,approved,False,True,0
3172,188,74,2024-01-16 02:58:19,53.54,EUR,approved,False,True,0
3854,71,15,2024-01-16 03:23:06,30.46,EUR,approved,False,True,0
1720,104,54,2024-01-16 03:29:05,117.81,JPY,approved,False,True,0
402,156,56,2024-01-16 03:39:32,55.43,USD,approved,False,False,0
1123,54,65,2024-01-16 03:56:55,33.26,USD,approved,True,True,1
3881,173,37,2024-01-16 04:12:15,47.53,EUR,approved,False,False,0
4204,27,74,2024-01-16 04:25:52,54.55,USD,approved,False,False,0
2289,188,36,2024-01-16 04:43:03,33.55,USD,approved,False,True,0
1708,183,27,2024-01-16 04:43:44,14.39,USD,reversed,True,True,0
1381,197,24,2024-01-16 04:44:47,58.79,USD,approved,False,True,0
4804,159,24,2024-01-16 04:47:24,41.47,USD,declined,False,False,0
2955,56,53,2024-01-16 04:58:27,9.07,USD,approved,False,False,0
4163,113,54,2024-01-16 05:16:19,22.18,EUR,approved,True,True,0
3319,52,19,2024-01-16 05:23:58,40.25,USD,pending,False,True,0
2109,57,23,2024-01-16 05:24:50,69.22,USD,approved,True,False,0
4077,196,57,2024-01-16 05:42:34,14.02,GBP,approved,False,False,0
4343,94,36,2024-01-16 05:46:38,57.78,USD,approved,False,True,0
2376,199,77,2024-01-16 06:30:19,193.28,EUR,approved,False,False,1
2974,197,18,2024-01-16 06:57:03,59.19,USD,approved,False,True,0
3090,94,39,2024-01-16 07:21:48,39.1,GBP,approved,False,False,0
2995,155,68,2024-01-16 07:28:46,38.07,USD,approved,False,True,0
531,120,48,2024-01-16 07:47:33,108.69,USD,approved,False,False,0
3224,156,67,2024-01-16 08:31:26,44.86,EUR,approved,False,True,0
992,110,38,2024-01-16 08:52:22,79.98,EUR,approved,True,False,0
3666,91,6,2024-01-16 09:34:04,36.17,EUR,approved,False,True,0
598,156,55,2024-01-16 09:34:33,93.53,EUR,approved,False,False,0
4698,18,11,2024-01-16 09:55:14,38.2,USD,approved,False,True,0
663,8,69,2024-01-16 10:03:44,49.5,JPY,approved,False,False,0
655,111,20,2024-01-16 10:23:57,105.25,EUR,approved,False,True,0
3987,63,60,2024-01-16 10:40:14,41.24,USD,approved,True,True,0
3673,118,21,2024-01-16 10:53:24,65.91,EUR,approved,False,False,0
3523,166,59,2024-01-16 10:55:16,31.4,JPY,approved,False,True,0
4017,55,31,2024-01-16 11:04:38,26.61,USD,approved,False,True,0
4192,69,79,2024-01-16 11:23:39,29.14,JPY,approved,False,True,0
3330,184,52,2024-01-16 11:43:06,30.4,EUR,approved,False,False,0
2657,12,65,2024-01-16 12:24:21,18.64,EUR,reversed,False,True,0
2673,171,57,2024-01-16 13:07:57,139.0,USD,approved,False,True,0
2928,65,22,2024-01-16 13:17:29,129.83,USD,approved,False,True,0
4362,157,76,2024-01-16 13:18:51,325.49,USD,pending,False,False,0
1965,164,7,2024-01-16 13:20:48,23.12,USD,approved,False,False,0
4782,119,19,2024-01-16 13:21:59,46.84,USD,approved,False,False,0
5,87,62,2024-01-16 13:33:09,95.92,EUR,approved,False,True,0
1274,136,68,2024-01-16 13:58:06,33.1,USD,approved,False,True,0
2757,177,12,2024-01-16 14:08:09,34.35,USD,approved,False,True,0
624,84,70,2024-01-16 14:29:39,12.56,USD,approved,True,False,0
3913,39,55,2024-01-16 14:33:37,45.18,EUR,approved,False,True,0
2226,124,50,2024-01-16 15:06:36,51.61,GBP,approved,False,False,0
3182,40,9,2024-01-16 15:25:29,25.46,JPY,approved,False,True,0
754,188,22,2024-01-16 15:33:47,57.37,USD,declined,False,True,0
2268,146,34,2024-01-16 15:58:05,12.03,EUR,approved,False,True,0
247,152,47,2024-01-16 16:02:19,62.0,USD,reversed,False,True,0
1334,162,8,2024-01-16 16:17:11,39.1,USD,approved,False,True,0
3272,83,2,2024-01-16 16:30:28,16.63,USD,approved,False,True,0
2909,26,9,2024-01-16 16:37:49,23.38,EUR,approved,False,False,0
2849,56,6,2024-01-16 16:48:46,22.02,USD,approved,False,True,0
803,104,35,2024-01-16 16:56:00,18.03,EUR,approved,False,True,0
2493,186,17,2024-01-16 16:56:12,33.53,USD,approved,True,True,0
4963,198,62,2024-01-16 16:57:27,34.79,EUR,approved,False,True,0
2098,173,10,2024-01-16 17:22:19,58.57,USD,approved,False,False,0
3689,194,43,2024-01-16 17:24:25,17.55,USD,approved,True,True,1
289,109,22,2024-01-16 17:40:29,27.4,EUR,approved,False,True,0
971,60,60,2024-01-16 18:52:19,72.3,GBP,approved,False,True,1
3776,38,13,2024-01-16 19:06:24,32.11,USD,approved,False,False,0
4974,155,51,2024-01-16 19:10:51,21.41,USD,approved,False,True,0
4374,164,23,2024-01-16 20:00:13,74.48,USD,pending,True,False,0
3015,98,64,2024-01-16 20:29:39,34.86,USD,declined,False,True,0
4541,120,4,2024-01-16 20:43:42,40.68,USD,approved,False,False,0
2982,13,79,2024-01-16 21:06:43,29.7,EUR,approved,False,True,0
488,107,62,2024-01-16 21:20:34,19.5,USD,pending,False,True,0
2065,118,3,2024-01-16 21:38:22,65.57,GBP,approved,False,True,0
506,91,67,2024-01-16 21:54:34,24.75,USD,approved,False,False,0
3984,135,69,2024-01-16 22:15:42,84.23,USD,approved,True,False,0
1000,103,8,2024-01-16 22:46:32,110.88,EUR,approved,False,False,0
1774,79,44,2024-01-16 23:31:14,64.56,USD,approved,False,True,0
620,28,14,2024-01-17 00:07:17,21.04,USD,approved,False,False,0
3055,158,56,2024-01-17 00:13:54,30.73,EUR,approved,False,False,0
2317,18,54,2024-01-17 00:31:57,19.4,USD,approved,True,True,0
2774,142,79,2024-01-17 01:08:59,14.15,EUR,approved,False,True,0
593,48,43,2024-01-17 01:27:43,19.92,USD,approved,False,True,0
4126,101,22,2024-01-17 01:42:59,23.17,EUR,approved,True,True,0
2979,57,38,2024-01-17 02:00:38,87.33,EUR,approved,False,True,0
769,28,38,2024-01-17 02:25:36,37.21,USD,approved,False,True,0
1185,85,15,2024-01-17 02:28:54,70.93,EUR,approved,False,True,0
4584,142,2,2024-01-17 02:42:46,37.7,GBP,approved,False,False,0
4053,153,4,2024-01-17 02:44:37,29.99,EUR,approved,True,True,0
2308,31,17,2024-01-17 02:45:22,28.26,GBP,approved,False,False,0
3147,129,80,2024-01-17 03:11:02,38.82,USD,approved,True,False,0
2564,82,67,2024-01-17 03:36:59,23.2,USD,approved,False,True,0
2598,145,34,2024-01-17 03:44:10,28.17,USD,approved,False,False,0
2743,103,68,2024-01-17 03:44:23,42.98,GBP,approved,False,True,0
3392,105,42,2024-01-17 03:50:46,103.08,EUR,approved,False,False,1
4384,113,20,2024-01-17 04:08:05,28.37,JPY,approved,False,True,0
4210,122,56,2024-01-17 04:36:53,32.34,EUR,approved,False,False,0
3880,9,25,2024-01-17 04:43:42,25.52,USD,approved,True,True,0
4939,60,50,2024-01-17 04:45:24,75.16,USD,approved,False,False,0
4715,6,55,2024-01-17 05:00:07,55.91,USD,approved,False,False,0
1462,63,36,2024-01-17 05:31:27,33.81,GBP,approved,False,True,0
1050,24,26,2024-01-17 05:53:06,9.02,USD,approved,False,True,0
892,142,34,2024-01-17 06:02:28,44.2,JPY,approved,False,True,0
3539,106,3,2024-01-17 07:37:12,13.9,USD,reversed,False,False,0
1828,197,5,2024-01-17 07:39:16,18.31,USD,approved,False,True,0
680,188,4,2024-01-17 07:42:59,14.38,USD,approved,False,False,0
677,117,42,2024-01-17 08:02:44,31.79,EUR,approved,False,False,0
3504,41,12,2024-01-17 08:06:14,17.38,USD,approved,True,True,0
3781,12,44,2024-01-17 08:15:39,52.11,USD,declined,True,False,0
4905,38,50,2024-01-17 08:30:06,31.64,EUR,approved,True,True,0
3062,62,41,2024-01-17 08:34:23,17.99,USD,approved,False,False,0
665,120,44,2024-01-17 08:41:08,46.06,EUR,approved,False,False,0
2207,27,79,2024-01-17 08:53:12,85.84,GBP,approved,True,True,0
3196,36,50,2024-01-17 09:28:15,33.85,USD,approved,False,True,0
3669,86,3,2024-01-17 09:28:50,56.32,USD,approved,False,False,0
4624,16,55,2024-01-17 09:29:16,30.27,USD,reversed,False,True,0
3100,55,58,2024-01-17 09:39:02,27.84,USD,approved,False,False,0
4658,115,63,2024-01-17 10:13:26,21.91,JPY,approved,False,False,0
671,191,29,2024-01-17 10:39:38,22.02,EUR,approved,False,False,0
1760,117,77,2024-01-17 10:46:51,66.76,EUR,approved,False,True,1
2577,55,75,2024-01-17 10:54:14,21.39,USD,approved,False,True,0
1681,189,16,2024-01-17 11:15:51,111.72,EUR,declined,False,False,0
3206,136,45,2024-01-17 11:15:54,74.71,USD,approved,True,True,1
2269,24,38,2024-01-17 11:21:27,25.83,USD,pending,False,True,0
4065,152,49,2024-01-17 11:25:43,20.8,USD,approved,False,True,0
4176,70,74,2024-01-17 12:09:17,26.89,EUR,approved,False,False,0
4718,198,2,2024-01-17 12:55:14,34.81,GBP,approved,False,True,0
889,4,54,2024-01-17 12:56:16,36.19,EUR,approved,False,True,0
3838,120,1,2024-01-17 12:58:24,56.85,EUR,approved,False,False,0
2710,175,49,2024-01-17 13:27:11,77.86,USD,approved,False,True,0
2665,43,63,2024-01-17 13:38:59,21.52,USD,approved,False,False,0
3561,14,78,2024-01-17 13:45:57,32.41,JPY,declined,False,True,0
481,58,80,2024-01-17 13:59:48,13.69,EUR,approved,True,True,0
4846,154,23,2024-01-17 14:28:22,20.65,EUR,approved,False,True,0
4277,14,14,2024-01-17 15:00:08,24.87,USD,reversed,False,False,0
3867,105,9,2024-01-17 15:28:07,12.65,GBP,approved,False,False,0
4985,39,22,2024-01-17 15:37:30,54.8,USD,declined,True,True,0
2273,60,46,2024-01-17 15:41:02,54.93,EUR,approved,False,True,0
1127,171,14,2024-01-17 15:42:32,104.02,JPY,approved,False,False,0
1686,105,13,2024-01-17 16:14:03,44.55,EUR,approved,True,True,0
395,144,44,2024-01-17 16:25:20,22.87,GBP,approved,False,False,0
300,5,68,2024-01-17 16:40:25,19.43,JPY,approved,False,False,0
2431,27,72,2024-01-17 16:56:16,58.2,EUR,approved,False,True,0
3813,135,45,2024-01-17 18:13:47,62.56,EUR,approved,False,False,0
3611,112,17,2024-01-17 18:19:32,70.66,USD,approved,False,True,0
1870,155,7,2024-01-17 18:23:49,46.84,USD,approved,False,False,0
2647,114,45,2024-01-17 18:30:02,29.68,GBP,approved,False,False,0
1289,21,22,2024-01-17 18:33:50,40.48,USD,approved,False,False,0
3456,174,15,2024-01-17 18:41:19,51.03,GBP,approved,False,False,0
3240,8,39,2024-01-17 20:14:16,40.66,USD,declined,True,True,0
2329,6,32,2024-01-17 20:33:59,14.21,USD,approved,False,False,0
4956,39,17,2024-01-17 20:34:33,41.17,EUR,declined,False,False,0
2445,120,55,2024-01-17 20:50:11,35.96,EUR,approved,False,True,0
4438,190,41,2024-01-17 20:59:02,21.3,USD,approved,True,True,0
1299,107,24,2024-01-17 21:00:27,31.57,USD,approved,False,False,0
138,7,53,2024-01-17 21:13:59,38.35,USD,approved,True,True,0
3081,88,72,2024-01-17 21:54:06,89.04,USD,approved,False,False,0
2125,150,7,2024-01-17 22:07:16,51.54,GBP,approved,False,True,0
112,157,56,2024-01-17 22:10:24,104.6,GBP,approved,False,False,0
1243,193,74,2024-01-17 22:41:27,126.21,EUR,approved,True,False,0
2908,190,58,2024-01-17 23:05:50,62.21,EUR,approved,False,False,0
1811,49,66,2024-01-17 23:13:02,33.09,USD,approved,True,False,0
3244,104,64,2024-01-17 23:20:16,25.68,JPY,approved,True,False,0
3966,171,64,2024-01-17 23:27:51,80.65,EUR,approved,False,False,0
822,134,57,2024-01-17 23:30:30,22.78,EUR,approved,False,False,0
2067,146,1,2024-01-17 23:51:59,27.96,USD,approved,False,True,0
2750,195,80,2024-01-18 00:03:31,18.72,EUR,approved,False,True,0
3481,160,51,2024-01-18 00:04:20,45.34,JPY,approved,False,True,0
1111,127,70,2024-01-18 00:34:29,24.72,USD,approved,False,False,0
2416,98,54,2024-01-18 00:38:27,27.87,USD,approved,False,False,0
753,18,10,2024-01-18 00:44:50,61.03,USD,approved,False,True,0
3567,85,63,2024-01-18 01:00:12,23.21,JPY,approved,False,True,0
719,48,1,2024-01-18 01:53:11,23.77,GBP,approved,False,False,0
4742,93,35,2024-01-18 01:53:33,73.77,USD,approved,False,True,0
216,55,19,2024-01-18 01:56:54,32.92,EUR,approved,False,False,0
1840,111,69,2024-01-18 02:00:32,483.01,EUR,approved,False,True,0
690,157,17,2024-01-18 02:23:10,42.7,USD,approved,False,True,0
3605,185,15,2024-01-18 02:49:20,25.21,JPY,approved,False,True,1
4100,68,23,2024-01-18 03:42:01,54.56,EUR,declined,False,True,1
3515,53,45,2024-01-18 04:18:48,18.59,USD,approved,False,True,0
795,87,33,2024-01-18 04:25:06,40.25,USD,approved,False,True,0
1325,174,76,2024-01-18 04:33:23,35.14,EUR,approved,True,True,0
2758,127,2,2024-01-18 04:35:46,51.38,USD,declined,False,True,0
3914,111,12,2024-01-18 04:45:15,163.02,USD,approved,True,True,0
1176,68,37,2024-01-18 04:58:07,24.76,EUR,approved,True,False,0
1092,90,79,2024-01-18 05:50:46,46.22,USD,approved,False,False,0
4684,14,34,2024-01-18 05:56:24,75.74,USD,approved,False,True,0
3517,34,41,2024-01-18 06:16:41,23.09,USD,declined,True,False,0
2853,23,20,2024-01-18 06:17:57,17.76,EUR,reversed,True,True,0
3295,39,8,2024-01-18 06:23:16,17.22,EUR,approved,False,True,0
1941,33,66,2024-01-18 07:01:40,91.08,USD,approved,False,False,0
2509,82,51,2024-01-18 07:40:31,57.11,USD,approved,False,False,0
2902,161,35,2024-01-18 07:50:54,23.77,USD,approved,True,True,0
616,128,59,2024-01-18 08:07:55,33.86,EUR,declined,False,False,0
2409,93,44,2024-01-18 08:21:47,107.17,USD,approved,True,False,0
3061,50,32,2024-01-18 08:31:05,22.7,EUR,approved,True,True,0
1219,162,2,2024-01-18 08:58:39,30.74,GBP,approved,False,True,0
3921,188,59,2024-01-18 09:02:51,91.46,USD,pending,True,True,0
4484,13,19,2024-01-18 09:13:30,121.31,USD,approved,True,True,0
4245,71,61,2024-01-18 09:17:03,52.41,USD,approved,False,False,0
3887,17,55,2024-01-18 09:24:49,547.4,USD,declined,True,False,0
3733,81,31,2024-01-18 09:49:00,17.38,USD,approved,True,True,0
4505,4,3,2024-01-18 09:52:39,77.03,USD,approved,False,False,0
1102,94,71,2024-01-18 09:55:08,23.63,USD,approved,False,True,0
484,160,68,2024-01-18 10:00:10,48.88,GBP,approved,False,True,0
1205,131,5,2024-01-18 10:19:54,97.42,USD,approved,False,True,0
180,101,33,2024-01-18 10:29:46,65.58,USD,approved,False,False,0
1074,106,50,2024-01-18 10:41:55,99.29,USD,approved,False,False,0
3101,74,36,2024-01-18 11:23:47,82.87,USD,approved,False,False,0
335,93,49,2024-01-18 11:27:35,44.75,USD,approved,False,True,0
929,84,10,2024-01-18 11:44:52,17.44,USD,approved,False,True,0
1725,107,23,2024-01-18 11:50:03,23.42,EUR,approved,False,True,0
779,55,57,2024-01-18 11:56:34,17.41,EUR,approved,False,False,0
1392,106,32,2024-01-18 12:06:30,62.97,USD,approved,False,True,0
32,46,67,2024-01-18 12:06:44,19.28,USD,approved,False,True,0
2262,200,9,2024-01-18 12:14:09,65.33,USD,declined,False,False,1
262,35,7,2024-01-18 12:52:20,57.93,EUR,approved,False,True,0
1936,33,25,2024-01-18 12:56:44,57.97,USD,approved,True,True,1
2904,124,77,2024-01-18 12:57:47,44.26,EUR,approved,False,True,0
4823,182,18,2024-01-18 13:05:29,54.29,USD,declined,False,True,0
1119,145,41,2024-01-18 13:08:04,65.1,USD,approved,False,True,0
1744,5,3,2024-01-18 13:08:30,25.0,USD,approved,False,True,0
3624,89,64,2024-01-18 13:27:10,49.69,USD,approved,False,True,0
1043,84,29,2024-01-18 13:37:44,27.79,USD,approved,False,False,0
3403,32,6,2024-01-18 13:38:37,87.24,USD,approved,False,True,0
2303,114,76,2024-01-18 14:20:29,58.87,USD,approved,False,True,0
1310,171,15,2024-01-18 14:20:54,230.34,USD,approved,False,True,0
4159,40,48,2024-01-18 14:30:59,40.5,JPY,approved,False,True,0
627,68,34,2024-01-18 14:32:52,30.17,USD,approved,False,True,0
4970,164,25,2024-01-18 14:35:51,45.98,USD,approved,False,True,0
4911,190,76,2024-01-18 14:56:04,13.69,GBP,declined,True,True,0
1664,111,22,2024-01-18 15:02:27,41.86,EUR,approved,False,True,0
3141,99,62,2024-01-18 15:13:27,30.88,GBP,approved,False,True,0
1793,69,69,2024-01-18 15:21:01,122.01,USD,declined,False,True,1
142,43,2,2024-01-18 15:31:40,12.31,USD,approved,False,False,0
1460,104,39,2024-01-18 15:53:44,25.64,USD,approved,False,True,0
2138,5,67,2024-01-18 16:25:23,40.94,USD,approved,False,True,0
1357,69,56,2024-01-18 17:36:15,28.76,EUR,approved,False,False,0
855,58,33,2024-01-18 17:36:34,17.0,JPY,approved,False,True,0
4749,173,57,2024-01-18 17:38:12,91.24,USD,declined,False,True,0
3309,5,58,2024-01-18 17:46:56,19.85,USD,approved,False,False,0
438,186,1,2024-01-18 18:03:23,32.72,EUR,approved,False,False,0
831,50,27,2024-01-18 18:36:12,28.57,JPY,approved,False,True,0
2690,197,77,2024-01-18 18:41:44,16.19,USD,approved,False,True,0
4250,76,9,2024-01-18 18:59:59,44.54,EUR,approved,False,True,0
711,136,22,2024-01-18 19:32:15,157.5,USD,pending,False,False,0
4195,113,18,2024-01-18 19:39:52,37.07,EUR,pending,False,True,0
1505,120,34,2024-01-18 19:59:30,25.41,JPY,approved,False,True,0
3949,194,75,2024-01-18 21:04:08,18.02,USD,reversed,False,False,0
1818,51,41,2024-01-18 21:48:06,23.56,USD,approved,False,False,1
2754,131,1,2024-01-18 21:53:10,24.54,GBP,approved,True,True,0
4667,62,49,2024-01-18 22:09:05,21.94,USD,approved,False,True,0
2267,137,62,2024-01-18 22:14:51,11.79,USD,pending,False,False,0
2076,82,48,2024-01-18 22:27:54,86.91,GBP,declined,True,False,0
407,87,59,2024-01-18 22:30:26,63.86,GBP,declined,False,False,0
4239,152,52,2024-01-18 22:35:30,25.7,GBP,approved,False,True,0
1226,194,57,2024-01-18 22:52:03,39.19,USD,declined,True,True,1
131,114,26,2024-01-18 23:38:31,44.35,USD,pending,False,True,0
204,140,54,2024-01-18 23:46:54,12.66,USD,approved,True,True,1
2876,104,52,2024-01-19 00:14:19,40.9,USD,approved,False,True,0
2865,18,19,2024-01-19 00:29:03,44.81,GBP,approved,True,True,0
3731,145,48,2024-01-19 00:43:30,63.52,USD,approved,False,False,0
1643,90,78,2024-01-19 00:59:52,32.64,USD,declined,False,True,1
4299,8,68,2024-01-19 01:12:59,27.55,EUR,approved,False,False,0
126,114,60,2024-01-19 02:48:44,40.69,USD,approved,False,True,0
3300,161,34,2024-01-19 02:50:48,13.2,EUR,approved,False,True,0
3426,196,36,2024-01-19 03:05:05,42.11,EUR,approved,False,False,0
1849,105,28,2024-01-19 03:46:25,58.54,USD,approved,False,True,1
3233,136,70,2024-01-19 03:54:31,34.96,USD,approved,True,False,0
317,147,43,2024-01-19 04:25:29,30.19,GBP,approved,False,True,0
2507,92,13,2024-01-19 04:46:47,422.34,USD,approved,False,True,1
4857,170,26,2024-01-19 05:17:31,14.06,EUR,approved,False,True,0
4690,145,32,2024-01-19 05:48:02,60.99,USD,approved,True,False,0
1487,33,63,2024-01-19 06:30:04,56.17,EUR,approved,True,True,0
69,16,3,2024-01-19 06:39:40,37.53,EUR,declined,False,True,0
2745,40,14,2024-01-19 06:48:27,29.6,USD,approved,False,False,0
4462,68,26,2024-01-19 07:30:44,119.21,USD,approved,False,False,0
564,37,9,2024-01-19 07:50:44,12.37,EUR,approved,False,True,0
4391,37,31,2024-01-19 08:16:17,27.73,EUR,approved,False,False,0
1445,28,3,2024-01-19 08:42:23,21.94,EUR,approved,False,True,0
2456,96,20,2024-01-19 08:43:40,26.26,EUR,approved,False,False,0
379,76,39,2024-01-19 09:32:44,44.87,USD,approved,False,True,0
2265,22,42,2024-01-19 09:33:17,29.42,JPY,approved,False,True,0
1054,192,22,2024-01-19 09:57:22,22.07,GBP,approved,False,True,0
1459,53,28,2024-01-19 10:07:05,74.69,EUR,approved,False,True,0
4146,56,14,2024-01-19 10:21:14,14.85,USD,approved,False,False,0
1260,161,76,2024-01-19 10:36:07,33.24,GBP,pending,False,False,0
2803,198,59,2024-01-19 10:59:04,22.23,EUR,approved,False,False,0
1762,82,23,2024-01-19 11:06:15,53.64,USD,approved,False,False,0
4377,64,34,2024-01-19 11:08:06,13.22,USD,approved,True,True,0
793,145,32,2024-01-19 11:11:26,40.75,USD,approved,False,True,0
3065,142,62,2024-01-19 11:12:14,15.37,EUR,approved,False,True,0
995,106,11,2024-01-19 11:13:14,102.45,EUR,approved,False,False,0
4119,42,30,2024-01-19 11:29:39,67.36,EUR,approved,False,True,0
996,126,17,2024-01-19 11:41:21,26.58,USD,approved,False,False,0
2405,77,34,2024-01-19 11:51:34,18.92,EUR,pending,True,True,0
2593,107,44,2024-01-19 11:59:15,14.51,USD,approved,False,True,0
578,105,75,2024-01-19 12:29:46,28.67,USD,approved,False,True,0
982,141,64,2024-01-19 13:15:28,61.39,USD,declined,False,True,0
1114,59,50,2024-01-19 13:23:01,13.7,USD,pending,False,True,0
1244,98,27,2024-01-19 13:26:32,46.91,EUR,approved,False,False,0
320,154,19,2024-01-19 13:44:13,32.15,USD,approved,False,False,0
3485,82,11,2024-01-19 13:49:35,46.16,EUR,approved,False,False,0
1920,106,64,2024-01-19 13:59:28,18.65,JPY,approved,False,False,0
794,166,78,2024-01-19 14:03:16,86.01,EUR,approved,True,True,0
331,110,46,2024-01-19 14:47:42,25.96,GBP,approved,False,False,0
86,141,28,2024-01-19 15:37:04,28.43,EUR,approved,False,True,0
4270,101,52,2024-01-19 15:52:09,21.55,USD,approved,False,True,0
4260,6,22,2024-01-19 15:52:28,12.11,USD,approved,False,True,0
4113,31,69,2024-01-19 16:12:44,38.98,USD,approved,False,True,0
2133,104,63,2024-01-19 16:19:21,12.92,EUR,approved,False,True,1
1919,91,7,2024-01-19 16:21:02,54.79,USD,approved,False,False,0
3858,4,19,2024-01-19 16:42:23,22.82,USD,approved,False,True,0
740,180,3,2024-01-19 16:59:10,61.25,USD,approved,False,False,0
244,130,77,2024-01-19 17:13:46,54.16,USD,approved,False,True,0
3054,72,53,2024-01-19 18:04:31,22.61,USD,approved,False,False,0
1639,37,64,2024-01-19 18:42:36,26.48,USD,approved,False,True,0
486,47,14,2024-01-19 19:14:12,15.72,EUR,approved,False,False,0
3040,40,58,2024-01-19 19:34:49,35.19,USD,approved,True,True,0
2319,171,43,2024-01-19 20:18:23,154.64,USD,approved,True,True,0
1928,26,24,2024-01-19 20:41:15,34.98,USD,approved,True,True,0
3219,198,40,2024-01-19 21:22:09,11.14,EUR,approved,False,False,0
1866,81,79,2024-01-19 21:43:20,84.62,USD,approved,False,False,0
1634,177,59,2024-01-19 22:44:19,16.82,USD,approved,False,True,0
3187,154,35,2024-01-19 22:46:59,82.27,USD,reversed,True,True,0
1848,109,33,2024-01-19 23:22:31,30.9,USD,approved,False,True,0
4630,71,35,2024-01-19 23:40:05,117.26,USD,reversed,False,False,0
4513,25,38,2024-01-19 23:45:03,35.98,USD,approved,False,False,0
4904,145,60,2024-01-19 23:50:42,51.28,USD,pending,False,True,0
3325,87,43,2024-01-20 00:03:38,25.04,USD,approved,False,True,0
2747,45,66,2024-01-20 00:16:39,20.01,EUR,approved,False,True,0
2989,181,1,2024-01-20 00:24:59,10.51,USD,approved,False,False,0
4699,61,60,2024-01-20 00:59:25,645.91,USD,approved,True,False,0
597,116,43,2024-01-20 01:16:28,39.94,USD,approved,False,False,0
1666,80,3,2024-01-20 01:18:27,10.35,GBP,approved,False,True,0
2252,111,45,2024-01-20 01:18:36,191.31,USD,approved,False,True,1
796,60,17,2024-01-20 01:23:35,27.7,USD,approved,False,True,0
1166,21,53,2024-01-20 01:30:16,17.86,USD,approved,False,True,0
51,152,35,2024-01-20 02:00:00,77.38,EUR,approved,False,True,0
291,162,67,2024-01-20 02:12:42,24.62,USD,approved,False,False,0
3745,49,33,2024-01-20 02:32:50,47.48,JPY,declined,False,True,0
